"SUB","Subject","LOCATION","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SIZEGDP_T1","GDP per capita","FIN","Finland","2006","2006","USD","US Dollar","0","Units",,,34523.48391,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2007","2007","USD","US Dollar","0","Units",,,37509.07252,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2008","2008","USD","US Dollar","0","Units",,,39729.65237,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2009","2009","USD","US Dollar","0","Units",,,37546.31931,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2010","2010","USD","US Dollar","0","Units",,,38296.1637,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2011","2011","USD","US Dollar","0","Units",,,40251.14413,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2012","2012","USD","US Dollar","0","Units",,,40209.11257,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2013","2013","USD","US Dollar","0","Units",,,40016.74868,,
"SIZEGDP_T1","GDP per capita","FIN","Finland","2014","2014","USD","US Dollar","0","Units",,,39986.92047,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2006","2006","USD","US Dollar","0","Units",,,25872.64211,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2007","2007","USD","US Dollar","0","Units",,,27670.35398,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2008","2008","USD","US Dollar","0","Units",,,29588.54615,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2009","2009","USD","US Dollar","0","Units",,,27488.29108,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2010","2010","USD","US Dollar","0","Units",,,27585.50819,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2011","2011","USD","US Dollar","0","Units",,,28513.49868,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2012","2012","USD","US Dollar","0","Units",,,28441.38932,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2013","2013","USD","US Dollar","0","Units",,,28675.42945,,
"SIZEGDP_T1","GDP per capita","SVN","Slovenia","2014","2014","USD","US Dollar","0","Units",,,29968.74376,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2006","2006","USD","US Dollar","0","Units",,,37594.48589,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2007","2007","USD","US Dollar","0","Units",,,40564.96381,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2008","2008","USD","US Dollar","0","Units",,,41881.01099,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2009","2009","USD","US Dollar","0","Units",,,39670.00184,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2010","2010","USD","US Dollar","0","Units",,,41727.2903,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2011","2011","USD","US Dollar","0","Units",,,43709.27288,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2012","2012","USD","US Dollar","0","Units",,,43869.26288,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2013","2013","USD","US Dollar","0","Units",,,44585.87452,,
"SIZEGDP_T1","GDP per capita","SWE","Sweden","2014","2014","USD","US Dollar","0","Units",,,45152.52215,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2006","2006","USD","US Dollar","0","Units",,,31832.36564,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2007","2007","USD","US Dollar","0","Units",,,33530.87591,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2008","2008","USD","US Dollar","0","Units",,,34941.17741,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2009","2009","USD","US Dollar","0","Units",,,33893.16445,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2010","2010","USD","US Dollar","0","Units",,,34395.6867,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2011","2011","USD","US Dollar","0","Units",,,35494.45489,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2012","2012","USD","US Dollar","0","Units",,,35044.28644,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2013","2013","USD","US Dollar","0","Units",,,34780.86025,,
"SIZEGDP_T1","GDP per capita","ITA","Italy","2014","2014","USD","US Dollar","0","Units",,,35015.25637,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2006","2006","USD","US Dollar","0","Units",,,25863.18636,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2007","2007","USD","US Dollar","0","Units",,,27871.8847,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2008","2008","USD","US Dollar","0","Units",,,28717.86765,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2009","2009","USD","US Dollar","0","Units",,,28392.77202,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2010","2010","USD","US Dollar","0","Units",,,30465.47927,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2011","2011","USD","US Dollar","0","Units",,,31327.40381,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2012","2012","USD","US Dollar","0","Units",,,32022.02533,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2013","2013","USD","US Dollar","0","Units",,,33088.86194,,
"SIZEGDP_T1","GDP per capita","KOR","Korea","2014","2014","USD","US Dollar","0","Units",,,34355.69918,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2006","2006","USD","US Dollar","0","Units",,,15496.22584,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2007","2007","USD","US Dollar","0","Units",,,16708.62187,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2008","2008","USD","US Dollar","0","Units",,,16326.61767,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2009","2009","USD","US Dollar","0","Units",,,16135.58907,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2010","2010","USD","US Dollar","0","Units",,,18172.59198,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2011","2011","USD","US Dollar","0","Units",,,20188.52823,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2012","2012","USD","US Dollar","0","Units",,,21108.34209,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2013","2013","USD","US Dollar","0","Units",,,21888.04263,,
"SIZEGDP_T1","GDP per capita","CHL","Chile","2014","2014","USD","US Dollar","0","Units",,,22253.76833,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2006","2006","USD","US Dollar","0","Units",,,34716.3041,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2007","2007","USD","US Dollar","0","Units",,,36783.01942,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2008","2008","USD","US Dollar","0","Units",,,38434.12025,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2009","2009","USD","US Dollar","0","Units",,,37137.14093,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2010","2010","USD","US Dollar","0","Units",,,39621.79363,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2011","2011","USD","US Dollar","0","Units",,,42152.14474,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2012","2012","USD","US Dollar","0","Units",,,42807.26588,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2013","2013","USD","US Dollar","0","Units",,,43282.30836,,
"SIZEGDP_T1","GDP per capita","DEU","Germany","2014","2014","USD","US Dollar","0","Units",,,44985.46709,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2006","2006","USD","US Dollar","0","Units",,,12904.77956,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2007","2007","USD","US Dollar","0","Units",,,13896.36154,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2008","2008","USD","US Dollar","0","Units",,,15021.3629,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2009","2009","USD","US Dollar","0","Units",,,14495.35739,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2010","2010","USD","US Dollar","0","Units",,,16001.40125,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2011","2011","USD","US Dollar","0","Units",,,17692.2664,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2012","2012","USD","US Dollar","0","Units",,,18001.84154,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2013","2013","USD","US Dollar","0","Units",,,18599.26588,,
"SIZEGDP_T1","GDP per capita","TUR","Turkey","2014","2014","USD","US Dollar","0","Units",,,19027.41209,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2006","2006","USD","US Dollar","0","Units",,,19255.46609,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2007","2007","USD","US Dollar","0","Units",,,21802.50585,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2008","2008","USD","US Dollar","0","Units",,,22486.90649,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2009","2009","USD","US Dollar","0","Units",,,20194.71296,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2010","2010","USD","US Dollar","0","Units",,,21069.68337,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2011","2011","USD","US Dollar","0","Units",,,23914.11622,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2012","2012","USD","US Dollar","0","Units",,,25205.78101,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2013","2013","USD","US Dollar","0","Units",,,26160.0771,,
"SIZEGDP_T1","GDP per capita","EST","Estonia","2014","2014","USD","US Dollar","0","Units",,,26901.6372,,
"SIZEGDP_T1","GDP per capita","USA","United States","2006","2006","USD","US Dollar","0","Units",,,46368.98714,,
"SIZEGDP_T1","GDP per capita","USA","United States","2007","2007","USD","US Dollar","0","Units",,,47987.49403,,
"SIZEGDP_T1","GDP per capita","USA","United States","2008","2008","USD","US Dollar","0","Units",,,48330.06177,,
"SIZEGDP_T1","GDP per capita","USA","United States","2009","2009","USD","US Dollar","0","Units",,,46929.88869,,
"SIZEGDP_T1","GDP per capita","USA","United States","2010","2010","USD","US Dollar","0","Units",,,48302.08387,,
"SIZEGDP_T1","GDP per capita","USA","United States","2011","2011","USD","US Dollar","0","Units",,,49709.53833,,
"SIZEGDP_T1","GDP per capita","USA","United States","2012","2012","USD","US Dollar","0","Units",,,51368.22311,,
"SIZEGDP_T1","GDP per capita","USA","United States","2013","2013","USD","US Dollar","0","Units",,,52591.88294,,
"SIZEGDP_T1","GDP per capita","USA","United States","2014","2014","USD","US Dollar","0","Units",,,54353.19247,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2006","2006","USD","US Dollar","0","Units",,,37822.26284,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2007","2007","USD","US Dollar","0","Units",,,39226.3547,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2008","2008","USD","US Dollar","0","Units",,,40108.28841,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2009","2009","USD","US Dollar","0","Units",,,38709.06079,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2010","2010","USD","US Dollar","0","Units",,,40055.25616,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2011","2011","USD","US Dollar","0","Units",,,41567.44297,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2012","2012","USD","US Dollar","0","Units",,,42283.47383,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2013","2013","USD","US Dollar","0","Units",,,43038.06621,,
"SIZEGDP_T1","GDP per capita","CAN","Canada","2014","2014","USD","US Dollar","0","Units",,,44057.23943,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2006","2006","USD","US Dollar","0","Units",,,23887.00596,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2007","2007","USD","US Dollar","0","Units",,,25224.02849,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2008","2008","USD","US Dollar","0","Units",,,26095.74068,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2009","2009","USD","US Dollar","0","Units",,,26217.35787,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2010","2010","USD","US Dollar","0","Units",,,26924.42117,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2011","2011","USD","US Dollar","0","Units",,,26932.32009,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2012","2012","USD","US Dollar","0","Units",,,27000.50886,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2013","2013","USD","US Dollar","0","Units",,,27651.24517,,
"SIZEGDP_T1","GDP per capita","PRT","Portugal","2014","2014","USD","US Dollar","0","Units",,,28382.46899,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2006","2006","USD","US Dollar","0","Units",,,32453.31275,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2007","2007","USD","US Dollar","0","Units",,,34362.63877,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2008","2008","USD","US Dollar","0","Units",,,35742.5611,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2009","2009","USD","US Dollar","0","Units",,,34797.13556,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2010","2010","USD","US Dollar","0","Units",,,35796.87265,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2011","2011","USD","US Dollar","0","Units",,,37181.65593,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2012","2012","USD","US Dollar","0","Units",,,37303.6276,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2013","2013","USD","US Dollar","0","Units",,,37605.97671,,
"SIZEGDP_T1","GDP per capita","EA19","Euro area (19 countries)","2014","2014","USD","US Dollar","0","Units",,,38619.20279,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2006","2006","USD","US Dollar","0","Units",,,18664.19342,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2007","2007","USD","US Dollar","0","Units",,,19339.1231,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2008","2008","USD","US Dollar","0","Units",,,20810.78517,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2009","2009","USD","US Dollar","0","Units",,,20867.23625,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2010","2010","USD","US Dollar","0","Units",,,21561.8215,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2011","2011","USD","US Dollar","0","Units",,,22603.20268,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2012","2012","USD","US Dollar","0","Units",,,22556.31305,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2013","2013","USD","US Dollar","0","Units",,,23507.27994,,
"SIZEGDP_T1","GDP per capita","HUN","Hungary","2014","2014","USD","US Dollar","0","Units",,,24708.54061,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2006","2006","USD","US Dollar","0","Units",,,44030.07559,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2007","2007","USD","US Dollar","0","Units",,,46727.31845,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2008","2008","USD","US Dollar","0","Units",,,43838.71412,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2009","2009","USD","US Dollar","0","Units",,,41845.10029,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2010","2010","USD","US Dollar","0","Units",,,43223.35644,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2011","2011","USD","US Dollar","0","Units",,,45669.96253,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2012","2012","USD","US Dollar","0","Units",,,45756.56029,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2013","2013","USD","US Dollar","0","Units",,,46857.96127,,
"SIZEGDP_T1","GDP per capita","IRL","Ireland","2014","2014","USD","US Dollar","0","Units",,,48732.69174,,
"SIZEGDP_T1","GDP per capita","IDN","Indonesia","2006","2006","USD","US Dollar","0","Units",,,6958.620544,,
